covariate	log(HR)	log(HR) lower 95%	log(HR) upper 95%	pvalue	BH-corrected pvalue	prognostic association
SETDB1	0.48587218890228706	0.03889575066070278	0.9328486271438714	0.033128752524032364	0.1674769742222822	not prognostic
ARRB2	0.3702721509855251	0.03440007668021927	0.7061442252908309	0.030718224168980224	0.16111321674568246	not prognostic
GTF2E2	0.1784346869318311	-0.17791059651525984	0.534779970378922	0.3263840463414601	0.5979366414763848	not prognostic
SLC35A1	0.20386237698739215	-0.11347400268285598	0.5211987566576403	0.20798888712283972	0.4691671721871464	not prognostic
SDAD1	-0.07589308696384177	-0.42291898794896565	0.2711328140212821	0.6681883040546082	0.8403272771738878	not prognostic
YWHAH	0.3480601976148426	-0.04730829990170543	0.7434286951313906	0.08444782924934432	0.28434050969138014	not prognostic
UBE2I	0.2690822640207327	-0.1340992438901341	0.6722637719315996	0.1908479599966778	0.448114814017901	not prognostic
TRAPPC2B;TRAPPC2	-0.145414854325554	-0.5249452354436012	0.23411552679249314	0.45268348076879783	0.6961310895436357	not prognostic
NCLN	-0.06440366528153306	-0.42109049524381215	0.292283164680746	0.7234192999004928	0.8700662267610306	not prognostic
DENND6A	0.14051933530176947	-0.19230567845908625	0.4733443490626252	0.40795348812983256	0.6627486080976939	not prognostic
ABHD17B	0.11841025018466916	-0.24531833946905646	0.4821388398383948	0.5234361234449076	0.7457548716107985	not prognostic
ERCC1	-0.11243516953801329	-0.5323970344080207	0.30752669533199406	0.5997671021571023	0.8003748495472554	not prognostic
CWC22	0.5952826004473704	0.13314968751464823	1.0574155133800924	0.011580743731127226	0.09600222094887227	not prognostic
PBDC1	0.40538891234330393	0.0774258526270673	0.7333519720595405	0.015406733908944549	0.11123910377966173	not prognostic
ZMYND8	0.6556218846800539	0.23371708475251474	1.077526684607593	0.002321396374498255	0.04156692348176576	unfavorable
CHD8	0.5742898816187586	0.1227815380390071	1.02579822519851	0.01266868746948306	0.09975616439250821	not prognostic
HDGFRP2	-0.11663405950725088	-0.5174483281357752	0.2841802091212735	0.5684502525403767	0.7783048036387816	not prognostic
AAK1	0.15971334304184856	-0.2229281743460997	0.5423548604297969	0.4133099747255997	0.6663720878296946	not prognostic
NACA	0.16992434785783153	-0.3567123186545056	0.6965610143701686	0.5271248219271794	0.7483901888223973	not prognostic
ATP7A	0.4245229283873534	0.09414069503455841	0.7549051617401483	0.011787412258428427	0.09673024926646169	not prognostic
RASA2	0.5389371909835061	0.07544861212366116	1.002425769843351	0.022666165862591382	0.13795389732683933	not prognostic
IPO8	-0.024417708499152615	-0.3434270578122398	0.29459164081393463	0.8807487207145311	0.9471883839708346	not prognostic
ZDHHC6	0.6052373294858734	0.27617224436806675	0.93430241460368	0.0003122854140217888	0.016842718745404068	unfavorable
POLG	-0.5138785200403122	-0.9020888438315193	-0.12566819624910508	0.009474869929634658	0.08620783585367794	not prognostic
ZNF318	0.2961641087223378	-0.11571089493986825	0.7080391123845438	0.15873532452734887	0.40709176754321236	not prognostic
SEC23A	-0.43507542659800275	-0.870755177653215	0.0006043244572094264	0.05031862936228822	0.21586137454746834	not prognostic
TJAP1	0.37411309470426557	-0.10380403509391606	0.8520302245024471	0.12496618769604352	0.35484372928724317	not prognostic
KHDRBS1	0.45408854317374825	-0.07667744374239716	0.9848545300898937	0.09357836064493798	0.30202129158404095	not prognostic
EIF5B	-0.08826909178592192	-0.6888912756714903	0.5123530920996465	0.7733148111233055	0.8945074294556787	not prognostic
CLPTM1	-0.20303945717359245	-0.52717865219441	0.121099737847225	0.21955458560591307	0.4834412702729316	not prognostic
PEAK1	-0.1705304592125852	-0.6230735720419084	0.282012653616738	0.4601697687644106	0.7025750238314749	not prognostic
RPP30	0.07815101299319192	-0.37623076368279573	0.5325327896691796	0.7360397358332122	0.8755997548385264	not prognostic
LUZP1	0.2947842717977195	-0.09021700103257041	0.6797855446280094	0.13343643567161953	0.3691768876909795	not prognostic
PIK3CA	-0.24537225522207515	-0.6976236496202786	0.20687913917612824	0.28760395031808267	0.5603739210441336	not prognostic
LUC7L2	0.5434670415486335	0.007922828603002974	1.0790112544942638	0.046705657301524754	0.20670081553166145	not prognostic
ACOT9	-0.17820400630132627	-0.4855233666061799	0.12911535400352736	0.2557405858467101	0.5253890466006415	not prognostic
DPH1	-0.25129333277819027	-0.5840771135454399	0.08149044798905941	0.1388685263329623	0.3766403866279949	not prognostic
WWP2	0.14795996040888992	-0.1714463097661928	0.46736623058397264	0.3639190794178996	0.6276570059773561	not prognostic
KATNB1	-0.13669231293603268	-0.5654908835237864	0.2921062576517211	0.5321043767320645	0.7506981539366804	not prognostic
MTDH	-0.39796992120032443	-0.7293124136260314	-0.06662742877461747	0.018568617659082572	0.1225090890948904	not prognostic
ATP6V0A2	0.6796295136148669	0.24956315210114183	1.109695875128592	0.0019528472983340946	0.03768069366807145	unfavorable
SNRK	-0.41504683713426405	-0.8766324662662975	0.046538791997769446	0.07800966175185788	0.27175895006396245	not prognostic
EEA1	0.16732217815906786	-0.108229731926616	0.4428740882447517	0.2339912386339376	0.49998175644144227	not prognostic
SEC24C	-0.11165383791320181	-0.4798944478769887	0.25658677205058505	0.5523258131755212	0.7669002799876614	not prognostic
TRAPPC1	0.12586653710589557	-0.3847259602022499	0.6364590344140411	0.628987684533822	0.8167261406281812	not prognostic
THADA	0.32343740182361363	-0.07208565375309428	0.7189604574003216	0.10898925582262103	0.33043711729763836	not prognostic
TMX1	0.1777470724040378	-0.1733452324453535	0.5288393772534291	0.32106652957149706	0.5939067436474407	not prognostic
FASTKD2	-0.1394470162961812	-0.4671456388783578	0.18825160628599538	0.4042629653323565	0.6599865661233749	not prognostic
SF3B3	1.024186898823531	0.3917328548713338	1.656640942775728	0.0015038621056316587	0.03391455272473612	unfavorable
PPP1R12A	0.22022622425239208	-0.19933985626579614	0.6397923047705802	0.3035894797027113	0.5774456366641967	not prognostic
DVL3	0.1828007209868293	-0.3398408741680622	0.7054423161417208	0.4930139577976853	0.7251444002238667	not prognostic
MED22	0.2430048369416345	-0.22246907758941037	0.7084787514726794	0.30620535222714484	0.579711676567906	not prognostic
MEN1	0.39380019085612694	0.027516661368876705	0.7600837203433772	0.03509988316412732	0.17294950686209792	not prognostic
MFN2	-0.16114992200588507	-0.4699108907142327	0.14761104670246256	0.3063299398808825	0.5798249369457803	not prognostic
RPAP3	0.5279545691062687	-0.04820246349350166	1.104111601706039	0.07249619800211865	0.2623518434571416	not prognostic
SIRT2	-0.1788329179473697	-0.4983244309949556	0.14065859510021625	0.2726087079702823	0.5457660470612561	not prognostic
IMMT	-0.3644445356712838	-0.6918950239278822	-0.03699404741468548	0.02915436966457969	0.15667411260923286	not prognostic
PRPF8	0.28846064440572783	-0.24062529979165892	0.8175465886031146	0.2852574174496858	0.5578658056852418	not prognostic
ALG9	-0.025877019142815275	-0.3700883076536735	0.318334269368043	0.8828592262456647	0.9477504379589251	not prognostic
POGLUT1	0.1306407566916716	-0.20423504012934188	0.46551655351268506	0.4445006198412289	0.6895882948255974	not prognostic
HCFC2	-0.07443631709989407	-0.45528999985264657	0.30641736565285843	0.7016700422725034	0.8597306539572633	not prognostic
AGO2	0.27417277922746197	-0.11044400648381819	0.6587895649387421	0.16236735041815348	0.4119226093209771	not prognostic
EIF4G2	0.6028535677670721	0.07560676937708066	1.1301003661570634	0.02502469837192666	0.14473263858130453	not prognostic
HGS	-0.2975126142090874	-0.8501503777852679	0.255125149367093	0.2913581568739683	0.5657188415728992	not prognostic
DCPS	-0.31759181251552165	-0.6356043247419333	0.00042069971088998237	0.05030384876117414	0.2159014180051736	not prognostic
HBS1L	-0.006422872597718289	-0.3575813451489149	0.3447355999534783	0.9714029459888616	0.9899795760316765	not prognostic
EXOC1	0.25216500345713805	-0.182819039927116	0.6871490468413921	0.25586762343999936	0.5255294408484318	not prognostic
NAPG	0.18662242778430027	-0.2178641402173634	0.5911089957859639	0.36584154492436327	0.6292755718939144	not prognostic
HIP1	-0.04093896739747065	-0.34491564707028866	0.26303771227534734	0.7918076554747392	0.9038701950102435	not prognostic
DDX42	-0.15132546220592058	-0.7359220269868685	0.4332711025750273	0.6119123952935166	0.8054177705179145	not prognostic
HERC4	-0.19271717395870802	-0.6144386552573926	0.22900430733997656	0.3704348129318348	0.6334039114168671	not prognostic
HDLBP	-0.09744894548277777	-0.6690773182479375	0.474179427282382	0.7382837924575164	0.8764060983654395	not prognostic
HERC2	0.1330784640567904	-0.3090083949716657	0.5751653230852465	0.555194061884548	0.7690936772477732	not prognostic
HEATR5A	0.027155044433974467	-0.45002194966627584	0.5043320385342248	0.9111904958025888	0.9623556103480686	not prognostic
DCTN1	0.2687437225184988	-0.2454565235072153	0.782943968544213	0.30566356613083706	0.5794211110669879	not prognostic
DCTN3	0.43348750157128907	-0.16920985408243944	1.0361848572250176	0.15862954509607752	0.40705368794645513	not prognostic
NAE1	0.3242311817994921	-0.2002223283030467	0.848684691902031	0.22562642077686193	0.4898237985487985	not prognostic
EIF4G3	0.09028203983769867	-0.2414882518091766	0.42205233148457394	0.5937916110880546	0.7958407625855318	not prognostic
EIF5	-0.00481262646686078	-0.3301545692140925	0.32052931628037096	0.976870331311097	0.9916009156721374	not prognostic
ESYT2	0.34786269968529443	-0.06663606211261386	0.7623614614832027	0.09999573467930967	0.3139066664038778	not prognostic
DCTN4	-0.051106647966213274	-0.6211070212979822	0.5188937253655558	0.8605046543350662	0.9372382202265022	not prognostic
HEATR5B	0.2291866177854368	-0.4130785328384232	0.8714517684092968	0.484304743237715	0.7207414172551965	not prognostic
HECTD1	0.01779380645113341	-0.45966814142268675	0.4952557543249536	0.9417719552678439	0.9765675602864264	not prognostic
HECTD4	0.12816691661207275	-0.32323849570602203	0.5795723289301675	0.577876015515987	0.784848902747972	not prognostic
HECW2	-0.265100298124122	-0.7090412185468578	0.17884062229861375	0.24184131924978608	0.5092204447891192	not prognostic
HDAC4	0.5531611583030123	0.08472629790761188	1.0215960186984128	0.02064224550496148	0.13097804677953234	not prognostic
DCTN2	0.16864243010629598	-0.35597383765814405	0.693258697870736	0.5286636051982885	0.7487937442398793	not prognostic
ELAVL1	-0.06598660767377446	-0.49134023450017383	0.3593670191526249	0.7610851342593103	0.8873545001984119	not prognostic
HDAC1	0.8026346077131528	0.2728756403286554	1.33239357509765	0.0029825609609367945	0.04759869569209826	unfavorable
HELZ	0.2560066563781964	-0.21984388881311012	0.731857201569503	0.29167384527547435	0.5657183571818287	not prognostic
NBN	-0.18639310609778034	-0.64112255911856	0.26833634692299935	0.42175103084116594	0.672233750956197	not prognostic
ERCC4	-0.1447758005759051	-0.5529743037261714	0.26342270257436123	0.4869671893673768	0.7218240474182325	not prognostic
IFT140	-0.13066592259368195	-0.5392446859961425	0.27791284080877854	0.5307849949655198	0.7496636788020663	not prognostic
HPS6	0.14069646141172285	-0.277144573357486	0.5585374961809317	0.5092769986993158	0.7367194973913352	not prognostic
HS1BP3	0.034244971265710925	-0.2689226760141169	0.3374126185455387	0.8247871732903472	0.9192480471142137	not prognostic
ENOPH1	0.0894791853480091	-0.280657761188775	0.45961613188479317	0.6356327169756826	0.8208307680777854	not prognostic
NBAS	-0.14248444612019986	-0.564200539971879	0.27923164773147935	0.5078369984376079	0.7358253191474192	not prognostic
EML3	-0.07228230112178519	-0.48603476815076974	0.34147016590719936	0.7320465018522927	0.8742179980103477	not prognostic
HSP90AA4P	-0.03546431894369374	-0.600893451309152	0.5299648134217645	0.9021617104660579	0.957223725266961	not prognostic
HSPA8	-0.2182760252803885	-0.7766770654863973	0.3401250149256203	0.4435932440224748	0.6891359211752935	not prognostic
EMC8	0.07889357202873934	-0.28560531233049913	0.44339245638797775	0.671403689600853	0.842831917133544	not prognostic
EMC7	-0.033350362471021994	-0.43713114145857423	0.3704304165165303	0.8713974725185013	0.94347824059235	not prognostic
HTT	0.07334475097931961	-0.24098774136344311	0.3876772433220823	0.6474352606358209	0.8286615994957118	not prognostic
HUWE1	0.20476046418141094	-0.2681353633864164	0.6776562917492384	0.3960759686780134	0.653051224230986	not prognostic
NCKAP1	0.14573709615363536	-0.40585497529211934	0.6973291675993901	0.6045660853016102	0.8035451546474638	not prognostic
IFT122	-0.0917431270509367	-0.48985511622215566	0.3063688621202823	0.6515103843856552	0.8301981883582082	not prognostic
NCK1	-0.3895043506936477	-0.9070465625659336	0.1280378611786382	0.14019190244824753	0.37862386202689596	not prognostic
EMC6	0.12423331956837969	-0.2941728283060004	0.5426394674427597	0.5605981477394211	0.7737066774643189	not prognostic
DDX1	-0.4863204965155276	-1.1313217051838473	0.15868071215279217	0.13946635282299802	0.37780401114199735	not prognostic
EMC3	0.03386012749946738	-0.3189819085433251	0.38670216354225984	0.8508092728998837	0.9325777938629602	not prognostic
IDE	-0.07968794597976167	-0.4322684840592168	0.2728925920996934	0.6577814783281695	0.8326194790714126	not prognostic
DDX19A	0.0877351126409568	-0.32729972590581047	0.502769951187724	0.6786390158797516	0.8475178001355024	not prognostic
EMC2	0.040068435157005165	-0.394306898605163	0.4744437689191733	0.8565288468231872	0.9354114132237125	not prognostic
NBEAL1	-0.04586632027761086	-0.4790777422079185	0.3873451016526968	0.8356104415171577	0.9244063119860513	not prognostic
EMC1	0.007024656963946341	-0.3624504449538027	0.37649975888169535	0.9702746076690646	0.9898437286304849	not prognostic
HOOK3	0.01618620814081142	-0.2962278769872232	0.328600293268846	0.9191170833847502	0.9668494004868603	not prognostic
HIRA	0.14185383457444337	-0.3246286550358818	0.6083363241847686	0.5511682910857734	0.7663627442290618	not prognostic
EP300	0.7008828569146551	0.18872591660057747	1.2130397972287328	0.007314065324222686	0.07415948680381167	not prognostic
HNRNPF	0.29605817369341747	-0.0998963996015445	0.6920127469883794	0.14279010855550944	0.381953941409464	not prognostic
ERCC2	0.6541204074575245	0.1434450966294366	1.1647957182856126	0.012055893646877935	0.0974155377441319	not prognostic
ELMO1	-0.06597677017493168	-0.45782829778713724	0.32587475743727384	0.741397861740978	0.8783558364651285	not prognostic
DDX3X	0.7988048165090637	0.25156613415712803	1.3460434988609993	0.004223586563833506	0.05703434465460237	not prognostic
DDB1	-0.7581810505472755	-1.2601451815367561	-0.2562169195577948	0.003072538763277809	0.048007747901616445	favorable
ERC1	-0.24818362331016275	-0.7331960148520464	0.2368287682317209	0.3158971384198115	0.5881112664322254	not prognostic
ELP4	0.047626423173386216	-0.36572904678416607	0.4609818931309385	0.821337390730682	0.9174589718292946	not prognostic
DDOST	-0.05975138321860508	-0.5307903354981286	0.4112875690609184	0.8036533325149944	0.9108885031025123	not prognostic
EPS8	0.10304918476326135	-0.27103065572784507	0.4771290252543678	0.5892531202465277	0.792367555657429	not prognostic
EPS15L1	0.2953355850552395	-0.06521392695341083	0.6558850970638899	0.10839304199081143	0.3294103546991632	not prognostic
DDRGK1	-0.2061477731112969	-0.5934905887248157	0.18119504250222196	0.29689609874257916	0.5707774902388472	not prognostic
NDNL2	-0.20310589977752402	-0.5693129248562845	0.1631011253012365	0.2770208652080077	0.549804434982774	not prognostic
HLCS	-0.012998172432927642	-0.35048440141407444	0.3244880565482191	0.9398269414380168	0.976926809090278	not prognostic
NDE1	0.6214706607634268	0.21226639922837848	1.0306749222984752	0.002914112664473703	0.04726458457433526	unfavorable
EPS15	-0.5473316454290406	-0.9653075605751623	-0.1293557302829188	0.010271990581677114	0.09051686188755433	not prognostic
NCOR2	0.14626028465527544	-0.2962769351501717	0.5887975044607227	0.5171299862312135	0.7411341070478717	not prognostic
HMBS	-0.5167470413987779	-0.8657360649891541	-0.16775801780840166	0.0037065478599864776	0.05335164467919443	not prognostic
NCOR1	0.1260109852692346	-0.3531559234746044	0.6051778940130736	0.6062525834248328	0.8038772777551138	not prognostic
EPRS	0.5218449885288351	-0.0019182610204879769	1.0456082380781582	0.05084499389475757	0.2170792705482902	not prognostic
HMG20A	0.35207911396797353	-0.17662291968748423	0.8807811476234313	0.19182443949839723	0.4494645922086235	not prognostic
EPG5	0.051574668357634385	-0.35454693704189344	0.45769627375716226	0.8034365640710466	0.911104187223316	not prognostic
HNRNPA2B1	0.31516496274366845	-0.21046358226845474	0.8407935077557916	0.23991980103660426	0.5074419982708996	not prognostic
DDX31	0.26598213349424843	-0.1141075114817044	0.6460717784702013	0.17020074108048594	0.421873542329344	not prognostic
IGBP1	0.3508720772721032	-0.05666221155523116	0.7584063660994376	0.0915154897249186	0.2982665378621028	not prognostic
HNRNPM	0.5538957317736907	-0.04518937516767596	1.1529808387150573	0.06996724890349965	0.2570442262753518	not prognostic
ERBB2IP	-0.4200204181442928	-0.8269790603900727	-0.013061775898512873	0.043086434776565104	0.1965118953411041	not prognostic
MED4	0.0002657796482127657	-0.5252440316804455	0.525775590976871	0.9992090865248657	0.9994323485261002	not prognostic
EXOC3	0.22208480622220084	-0.25803881554442243	0.7022084279888241	0.3646204042936402	0.6282614471980293	not prognostic
FARSA	0.4386233313672918	0.03622821560655781	0.8410184471280258	0.03264500121672865	0.16644117078210227	not prognostic
FAM98A	0.011282025068219046	-0.3782290479622843	0.40079309809872243	0.9547287816941652	0.9832838815722836	not prognostic
GCN1L1	0.2510769004037381	-0.1773561425531089	0.6795099433605851	0.25071759754379547	0.519720919381709	not prognostic
NPEPPS	0.32558689295486537	0.025360033624265754	0.625813752285465	0.033543138769548946	0.16861972004703635	not prognostic
GDAP2	-0.11792664580750024	-0.5255638336529377	0.2897105420379372	0.5707113597531248	0.7803266346777225	not prognostic
GDI2	0.31114618917419995	-0.08432085864058814	0.706613236988988	0.12305814828454431	0.35176871059754955	not prognostic
GDPGP1	-0.5565878633561895	-0.959632865105062	-0.153542861607317	0.006797074000506659	0.07117450704858025	not prognostic
GGA1	0.34757225487858523	-0.06488620444985166	0.7600307142070222	0.09860983410760493	0.3117421768239361	not prognostic
GGA3	0.05204060186287417	-0.3269110206500273	0.43099222437577567	0.787808414697843	0.9014888467267113	not prognostic
AIMP1	-0.06841285296626108	-0.508955803045398	0.37213009711287587	0.7608483202323503	0.8871939321490274	not prognostic
GID8	0.47090694395005794	-0.06298803562515376	1.0048019235252696	0.08385730130608117	0.2834180515641166	not prognostic
NOMO1	-0.028385626358937308	-0.44430831858575864	0.387537065867884	0.8935904835540011	0.9534400666498596	not prognostic
GIGYF1	0.1729235702207012	-0.2670564301197007	0.6129035705611031	0.44111201502713515	0.6874283499630881	not prognostic
GIGYF2	0.5254869084933507	-0.07539375928392944	1.1263675762706309	0.08652079453917991	0.28839191120970875	not prognostic
GIT1	0.4914596782359182	-0.05676611429522793	1.0396854707670644	0.07891452860839167	0.27268304694362433	not prognostic
GIT2	0.2116851477783698	-0.2931786342653421	0.7165489298220816	0.41119275238808173	0.664874248172385	not prognostic
NOB1	0.23798253992377985	-0.054293264833547156	0.5302583446811069	0.11051551433887867	0.3320286576765036	not prognostic
GLE1	0.05391249074336673	-0.395295087023897	0.5031200685106304	0.8140311872144318	0.914776103819607	not prognostic
FAM21C	-0.04752601812178529	-0.46329780525824654	0.3682457690146759	0.8227266041914527	0.9179799710027513	not prognostic
FAM21A	0.08357131575971208	-0.3430845478816227	0.5102271794010469	0.7010463418836342	0.8594369298759656	not prognostic
FAM208A	0.09276208838571816	-0.42522070198796796	0.6107448787594043	0.7255906759690254	0.8709228210149731	not prognostic
NME7	-0.2640659861422982	-0.7489209101064092	0.2207889378218128	0.2857673457458043	0.5583751738241348	not prognostic
DARS	0.6047564931737802	0.02728962557802006	1.1822233607695405	0.04011265603048741	0.1877305851756162	not prognostic
GLYR1	-0.06053506645276009	-0.4896309491153152	0.36856081620979503	0.7821613061812464	0.898241428199166	not prognostic
NMD3	-0.1174562704858886	-0.4653854994339376	0.23047295846216043	0.5081906076835501	0.7362185292218162	not prognostic
GNA13	0.2594063654060351	-0.2609107596967716	0.7797234905088418	0.3284956062632133	0.5993521831820967	not prognostic
GCC2	0.3109061682381077	-0.12038942528480207	0.7422017617610175	0.1576937556604403	0.4055823597896932	not prognostic
GNB2L1	0.6302355778169272	0.05930691853221437	1.20116423710164	0.03049805022940211	0.16080626837681808	not prognostic
NR1H2	0.05906705313332555	-0.3277977744632954	0.4459318807299465	0.76474930726451	0.8894258960689995	not prognostic
GCC1	-0.16748723481828312	-0.6224455980707421	0.28747112843417577	0.47057965019846604	0.7096344295480658	not prognostic
CYFIP1	-0.0993526909438165	-0.5764922467075579	0.37778686481992496	0.6831894231338858	0.8491732479963459	not prognostic
FIBP	0.245640575308502	-0.21558647193423666	0.7068676225512407	0.29655998375670956	0.5704988256497251	not prognostic
FIP1L1	0.16504175917368072	-0.29372486456445424	0.6238083829118157	0.4807486067163754	0.7177159039405885	not prognostic
FKBP15	0.16036104637142096	-0.2941621354521209	0.6148842281949628	0.4892526313011485	0.7235346561016158	not prognostic
FKBP3	-0.3370638842138732	-0.6516639439550836	-0.022463824472662708	0.03573640595339179	0.17473950983108502	not prognostic
FKBPL	-0.21519594588809454	-0.6501266358678126	0.21973474409162358	0.332168522383435	0.6022488418183259	not prognostic
FLII	-0.2582979225509804	-0.8625243211931226	0.34592847609116184	0.4021116647762697	0.6577938488474223	not prognostic
FCHO2	-0.13635996052244956	-0.6010340964875696	0.3283141754426705	0.565185078143422	0.7764465251830684	not prognostic
FNTA	0.23607882143291983	-0.113087605985529	0.5852452488513686	0.18511371624366024	0.44207071259789016	not prognostic
FOCAD	0.08509292656096012	-0.2785099847822462	0.44869583790416645	0.6464606439956833	0.8283615494050883	not prognostic
NSMCE1	-0.08598872429434945	-0.511353948127919	0.33937649953922017	0.6919486453131678	0.8549566963136616	not prognostic
FPGT	-0.3014634494078354	-0.6850120678752086	0.08208516905953778	0.12343797873858099	0.3522920700180158	not prognostic
FRMD8	0.22138115111458725	-0.28932903871624527	0.7320913409454197	0.3955478323830067	0.6525409514142361	not prognostic
FRYL	0.2772290819523586	-0.1323280840336009	0.6867862479383182	0.1846083256071232	0.44192468961512676	not prognostic
NSF	0.13367873907457675	-0.2629595461234091	0.5303170242725627	0.5088910859864461	0.7367564509761727	not prognostic
NRF1	0.21253964422585445	-0.08928309332477438	0.5143623817764833	0.16753088147629097	0.41826658724406945	not prognostic
FBXW11	-0.02023772118979945	-0.4228577666437673	0.3823823242641684	0.9215212102482816	0.9683543891259231	not prognostic
FTO	0.06850496406224282	-0.2575117439834972	0.39452167210798283	0.6804554837804735	0.848130021757842	not prognostic
FUBP3	0.21455468034902472	-0.2777832081340307	0.7068925688320801	0.3930342173239668	0.6501913059315364	not prognostic
FXR2	0.18893340130757075	-0.3182012103442745	0.696068012959416	0.4652764163766092	0.7050812044380133	not prognostic
G3BP2	0.18657648894375442	-0.12790344288173275	0.5010564207692416	0.24490299976421132	0.5128927618453764	not prognostic
NRAS	-0.2253856521624257	-0.6548051464700256	0.2040338421451742	0.3036163712582419	0.5773741231680204	not prognostic
GABPB1	0.24387389004128013	-0.22697001426729801	0.7147177943498583	0.31002739486366315	0.5830025763945339	not prognostic
GAK	0.2282320226397522	-0.1640252934479773	0.6204893387274817	0.25412361957641794	0.5235086898452991	not prognostic
GANAB	0.2720070806571023	-0.061944424333178705	0.6059585856473833	0.11039691111282213	0.3321181267449921	not prognostic
GAPVD1	0.3304603315928881	-0.058242496897415175	0.7191631600831914	0.09565632710378612	0.30553374832686303	not prognostic
GATAD2A	0.09605589975569968	-0.380932375083795	0.5730441745951944	0.6930661102240183	0.8551572333014933	not prognostic
NR2C2	0.16243569206642927	-0.3437330836578367	0.6686044677906953	0.5293646465374595	0.7488389446120832	not prognostic
DBNL	0.11776463481486493	-0.28207640608227086	0.5176056757120007	0.5637601081188592	0.7761562737179989	not prognostic
FAM175B	-0.07278690577017506	-0.4926449045471028	0.3470710930067527	0.7340215592781412	0.875642241201492	not prognostic
GNG5	-0.030353652275458467	-0.3845522137374019	0.323844909186485	0.8666128041565627	0.9403447382879295	not prognostic
EXOSC6	0.07325900236675101	-0.3847432015483029	0.531261206281805	0.75389863926391	0.8848524537663589	not prognostic
EXOSC5	0.16918052813746465	-0.22466185535519073	0.56302291163012	0.3998271025251834	0.6560945837441288	not prognostic
NF2	0.09315633726265315	-0.2855287000685836	0.4718413745938899	0.6296992518300764	0.8171760257478872	not prognostic
NF1	-0.041541504725157906	-0.4919083767962969	0.4088253673459811	0.856535852565435	0.9353049747552554	not prognostic
DCAF6	-0.2741235726001659	-0.6739431628408918	0.1256960176405601	0.17901730531045695	0.43352500255464466	not prognostic
AAR2	0.06943151562909937	-0.34972859765074016	0.4885916289089389	0.7454406729026696	0.8805819164134583	not prognostic
EXOSC2	-0.2777865829473619	-0.7168882570619726	0.1613150911672488	0.2150043535959364	0.4772958040526701	not prognostic
GTF2E1	0.262430606662937	-0.11184934593797757	0.6367105592638516	0.1693638237800244	0.42108145356916366	not prognostic
RAB11FIP2	0.08944634522385249	-0.43575123717513126	0.6146439276228363	0.7385295319435095	0.8764653896461082	not prognostic
DCAF7	0.22647230713899552	-0.2575964263787418	0.7105410406567328	0.3591572144471109	0.6235281250620485	not prognostic
GTF2F2	-0.0712589951896853	-0.4831108235019781	0.34059283312260746	0.734523224392934	0.8751911668871358	not prognostic
NEMF	0.08829491371799278	-0.4983491873517989	0.6749390147877845	0.7680005975005829	0.89135459546574	not prognostic
GTF3C1	0.3482944522611055	-0.1035057743034899	0.8000946788257008	0.13080286531239366	0.3656191236783829	not prognostic
GTF3C2	0.30176943245906784	-0.12864982779515605	0.7321886927132917	0.1693975766315762	0.4210484463027489	not prognostic
GTF3C4	0.4638108400347415	0.019640561039060977	0.907981119030422	0.040694355292729675	0.18965984535960895	not prognostic
GTF3C5	0.22182124098190417	-0.21700768739336238	0.6606501693571707	0.32181670442545973	0.5944346925358245	not prognostic
NEDD8	-0.15535311858216444	-0.6764871167605677	0.3657808795962389	0.5590340822115882	0.7721431869855523	not prognostic
GTPBP1	1.0283663378108026	0.533483317917214	1.523249357704391	4.645073720017353e-05	0.009671475584957063	unfavorable
EIF4G1	-0.020525758963075433	-0.4800970822426311	0.4390455643164802	0.9302442382954069	0.9729528814788292	not prognostic
EXOSC10	0.08689283136385528	-0.3958965245107036	0.5696821872384141	0.7242714069218497	0.870272702479039	not prognostic
EXOC8	0.29290959919352244	-0.2224900733418892	0.8083092717289341	0.265331604685536	0.5376898725100959	not prognostic
EXOC7	0.3394470488194372	-0.20466626674468236	0.8835603643835568	0.2214314726223124	0.48602009668731616	not prognostic
NECAP1	-0.038489988130303514	-0.5154765374519563	0.43849656119134933	0.8743327082466867	0.9449421459358506	not prognostic
EXOC6	0.27049908020881835	-0.10341809300864518	0.6444162534262818	0.1562267602521989	0.40308305029911723	not prognostic
DCP1A	0.4057304367301207	-0.06496122398477361	0.876422097445015	0.09113037124821358	0.29787886593109025	not prognostic
EXOC5	0.290600022630422	-0.2020400896686944	0.7832401349295384	0.24762004607703253	0.5160480150204079	not prognostic
EXOC4	0.4835431259379093	-0.05180033007944257	1.0188865819552613	0.07667450602626086	0.2698375992347144	not prognostic
EXOSC7	0.030820616517575103	-0.3958359253740833	0.45747715840923353	0.8874094231113654	0.9502423831020277	not prognostic
GSK3A	0.20121188101489784	-0.2973050468477465	0.6997288088775422	0.428895824211864	0.6772318014407087	not prognostic
GRK6	0.10149185999679347	-0.2822806883450564	0.48526440833864326	0.604228835181724	0.8034547395487859	not prognostic
GRIPAP1	-0.27866353104573954	-0.6952207382181044	0.1378936761266253	0.18980587267907362	0.44683985750611255	not prognostic
DBR1	0.2740417176804655	-0.19184692180729135	0.7399303571682223	0.24896122625195405	0.5178786846267994	not prognostic
GNL1	0.24801512302289538	-0.2106261168683208	0.7066563629141116	0.2892031325873381	0.5627549763213298	not prognostic
NIPBL	0.5751768285742991	0.12958271375308306	1.0207709433955152	0.011408240277086663	0.09518916607712664	not prognostic
